时间,代码,名称,周K拉升信号,月K拉升信号
09:30:21,600917,重庆燃气,False,True
09:30:22,600918,中泰证券,False,True
09:30:24,600919,江苏银行,False,False
09:30:27,600926,杭州银行,False,False
09:30:31,600929,雪天盐业,False,False
09:30:32,600928,西安银行,False,True
09:30:34,600930,华电新能,True,False
09:30:38,600935,华塑股份,False,False
09:30:41,600936,北投科技,False,False
09:30:42,600938,中国海油,False,False
09:30:44,600941,中国移动,False,False
09:30:48,600956,XD新天绿,False,False
09:30:51,600958,东方证券,False,True
09:30:53,600960,渤海汽车,False,True
09:30:55,600961,株冶集团,False,False
09:31:00,600963,岳阳林纸,False,True
09:31:00,600966,博汇纸业,False,True
09:31:02,600967,内蒙一机,False,True
09:31:05,600969,郴电国际,False,False
09:31:10,600971,恒源煤电,False,False
09:31:11,600973,宝胜股份,False,False
09:31:13,600975,新五丰,False,True
09:31:15,600977,中国电影,True,True
09:31:21,600980,北矿科技,False,True
09:31:21,600981,苏豪汇鸿,False,True
09:31:23,600982,宁波能源,False,False
09:31:25,600984,建设机械,False,False
09:31:30,600986,浙文互联,False,True
09:31:31,600987,航民股份,False,True
09:31:33,600988,赤峰黄金,False,True
09:31:35,600990,四创电子,False,True
09:31:40,600993,马应龙,False,True
09:31:40,600995,南网储能,False,False
09:31:43,600997,开滦股份,False,True
09:31:45,600998,九州通,False,False
09:31:50,601001,晋控煤业,False,False
09:31:51,601000,唐山港,False,False
09:31:53,601002,晋亿实业,False,False
09:31:55,601005,重庆钢铁,False,True
09:32:00,601007,金陵饭店,False,True
09:32:01,601009,南京银行,False,False
09:32:03,601011,宝泰隆,False,True
09:32:05,601016,节能风电,False,True
09:32:09,601018,宁波港,False,True
09:32:10,601020,华钰矿业,False,True
09:32:13,601021,春秋航空,False,False
09:32:15,601022,宁波远洋,False,False
09:32:19,601033,永兴股份,False,False
09:32:20,601038,一拖股份,False,False
09:32:24,601059,信达证券,False,False
09:32:26,601061,中信金属,False,False
09:32:30,601066,XD中信建,True,False
09:32:32,601068,中铝国际,False,False
09:32:34,601077,渝农商行,False,False
09:32:36,601083,锦江航运,False,False
09:32:40,601086,国芳集团,False,True
09:32:43,601088,中国神华,False,False
09:32:45,601089,福元医药,False,False
09:32:46,601096,宏盛华源,False,False
09:32:50,601098,中南传媒,False,False
09:32:50,601099,太平洋,False,True
09:32:53,601100,恒立液压,False,False
09:32:55,601101,昊华能源,False,False
09:32:56,601106,中国一重,False,True
09:32:59,601107,四川成渝,False,False
09:33:00,601108,财通证券,False,False
09:33:03,601111,中国国航,False,True
09:33:04,601112,振石股份,False,False
09:33:06,601113,华鼎股份,False,True
09:33:09,601116,三江购物,False,True
09:33:10,601117,中国化学,False,False
09:33:14,601118,海南橡胶,False,True
09:33:16,601121,宝地矿业,False,False
09:33:18,601126,四方股份,False,False
09:33:20,601127,赛力斯,False,True
09:33:21,601128,常熟银行,False,False
09:33:25,601133,柏诚股份,True,False
09:33:26,601136,首创证券,False,False
09:33:28,601137,博威合金,False,False
09:33:31,601138,工业富联,False,False
09:33:31,601139,深圳燃气,False,True
09:33:35,601155,新城控股,False,True
09:33:37,601156,东航物流,False,False
09:33:38,601158,重庆水务,False,False
09:33:41,601162,天风证券,False,False
09:33:41,601163,三角轮胎,False,False
09:33:45,601166,兴业银行,False,True
09:33:47,601168,西部矿业,False,False
09:33:48,601169,北京银行,False,False
09:33:50,601177,杭齿前进,False,False
09:33:51,601179,中国西电,False,False
09:33:57,601186,中国铁建,False,True
09:33:58,601187,厦门银行,False,False
09:33:59,601188,龙江交通,False,False
09:34:01,601198,东兴证券,False,False
09:34:02,601199,江南水务,False,False
09:34:07,601200,上海环境,False,True
09:34:08,601208,东材科技,True,False
09:34:10,601211,国泰海通,True,False
09:34:13,601216,君正集团,False,False
09:34:14,601212,白银有色,False,True
09:34:18,601218,吉鑫科技,False,True
09:34:18,601222,林洋能源,False,False
09:34:20,601225,陕西煤业,False,False
09:34:23,601226,华电科工,False,True
09:34:25,601228,广州港,False,False
09:34:29,601229,上海银行,False,True
09:34:29,601231,环旭电子,True,False
09:34:30,601233,桐昆股份,False,False
09:34:33,601236,红塔证券,False,True
09:34:35,601238,广汽集团,False,True
09:34:39,601279,英利汽车,False,True
09:34:41,601288,农业银行,False,True
09:34:41,601298,青岛港,False,False
09:34:45,601311,骆驼股份,False,True
09:34:48,601318,中国平安,False,False
09:34:50,601319,中国人保,False,True
09:34:53,601328,交通银行,False,False
09:34:55,601326,秦港股份,False,True
09:34:56,601330,绿色动力,False,True
09:34:58,601333,广深铁路,False,False
09:35:01,601336,新华保险,False,False
09:35:04,601339,百隆东方,False,False
09:35:09,601366,利群股份,False,True
09:35:09,601360,三六零,False,True
09:35:10,601368,绿城水务,False,False
09:35:13,601369,陕鼓动力,False,False
09:35:15,601375,中原证券,False,False
09:35:19,601377,兴业证券,False,True
09:35:19,601388,怡球资源,False,False
09:35:20,601390,中国中铁,False,True
09:35:23,601398,工商银行,False,False
09:35:25,601399,国机重装,False,True
09:35:30,601500,通用股份,False,False
09:35:31,601456,国联民生,False,False
09:35:31,601512,中新集团,False,True
09:35:34,601515,衢州东峰,False,True
09:35:35,601518,吉林高速,False,False
09:35:40,601519,大智慧,False,True
09:35:41,601528,瑞丰银行,False,True
09:35:41,601555,东吴证券,False,False
09:35:44,601566,九牧王,False,False
09:35:46,601567,三星电气,False,True
09:35:50,601568,北元化工,False,True
09:35:50,601577,长沙银行,False,False
09:35:51,601579,会稽山,False,False
09:35:54,601588,北辰实业,False,False
09:35:56,601595,上海电影,False,True
09:36:00,601598,中国外运,False,False
09:36:00,601599,浙文影业,False,True
09:36:01,601600,中国铝业,False,True
09:36:04,601601,中国太保,False,True
09:36:06,601606,长城军工,False,True
09:36:11,601608,中信重工,False,True
09:36:11,601607,上海医药,False,False
09:36:12,601609,金田股份,False,False
09:36:15,601611,中国核建,False,True
09:36:17,601615,明阳智能,False,True
09:36:21,601616,广电电气,False,True
09:36:21,601618,中国中冶,False,True
09:36:22,601619,嘉泽新能,False,True
09:36:31,601636,旗滨集团,True,False
09:36:32,601658,邮储银行,False,False
09:36:32,601665,齐鲁银行,False,False
09:36:41,601669,中国电建,False,True
09:36:42,601677,明泰铝业,False,False
09:36:43,601678,滨化股份,False,False
09:36:46,601686,友发集团,False,False
09:36:52,601688,华泰证券,True,False
09:36:52,601696,中银证券,False,True
09:36:56,601700,风范股份,False,False
09:37:02,601717,中创智领,False,True
09:37:02,601727,上海电气,False,True
09:37:06,601777,千里科技,False,False
09:37:12,601789,宁波建工,False,True
09:37:12,601788,光大证券,False,True
09:37:16,601799,星宇股份,False,True
09:37:21,601808,中海油服,False,True
09:37:22,601811,新华文轩,False,True
09:37:26,601818,光大银行,False,False
09:37:31,601827,三峰环境,False,False
09:37:32,601838,成都银行,False,False
09:37:36,601858,中国科传,False,False
09:37:41,601866,中远海发,False,False
09:37:42,601868,中国能建,False,True
09:37:45,601872,招商轮船,False,False
09:37:51,601880,辽港股份,False,True
09:37:52,601881,中国银河,False,True
09:37:55,601886,江河集团,False,False
09:38:00,601898,中煤能源,False,False
09:38:02,601899,紫金矿业,False,True
09:38:05,601901,XD方正证,True,False
09:38:10,601918,新集能源,False,False
09:38:11,601919,中远海控,False,True
09:38:15,601929,吉视传媒,False,True
09:38:21,601939,建设银行,False,False
09:38:22,601949,中国出版,False,False
09:38:25,601956,东贝集团,False,True
09:38:30,601965,中国汽研,False,True
09:38:32,601966,玲珑轮胎,False,True
09:38:35,601969,海南矿业,False,False
09:38:40,601985,中国核电,False,False
09:38:41,601988,中国银行,False,False
09:38:45,601992,金隅集团,False,True
09:38:50,601996,丰林集团,False,False
09:38:51,601998,中信银行,False,False
09:38:55,601999,XD出版传,False,True
09:39:00,603004,鼎龙科技,False,False
09:39:01,603005,晶方科技,False,False
09:39:05,603007,顺景科技,False,True
09:39:11,603011,合锻智能,True,False
09:39:11,603012,创力集团,False,False
09:39:15,603014,威高血净,False,False
09:39:20,603016,新宏泰,False,False
09:39:22,603017,中衡设计,False,True
09:39:25,603020,爱普股份,False,False
09:39:30,603023,威帝股份,False,True
09:39:32,603025,大豪科技,False,False
09:39:34,603028,赛福天,False,True
09:39:40,603031,安孚科技,True,False
09:39:41,603033,三维股份,True,False
09:39:44,603035,常熟汽饰,False,True
09:39:50,603039,泛微网络,False,False
09:39:51,603040,新坐标,True,False
09:39:54,603042,华脉科技,False,False
09:40:00,603045,福达合金,True,False
09:40:01,603048,浙江黎明,False,False
09:40:04,603051,鹿山新材,False,False
09:40:10,603053,成都燃气,False,False
09:40:11,603055,台华新材,False,True
09:40:14,603058,永吉股份,False,False
09:40:20,603061,金海通,True,False
09:40:20,603062,麦加芯彩,False,False
09:40:24,603066,音飞储存,False,False
09:40:27,603067,振华股份,False,False
09:40:30,603068,博通集成,False,False
09:40:30,603069,海汽集团,False,True
09:40:34,603071,物产环能,False,False
09:40:36,603072,天和磁材,False,False
09:40:38,603073,彩蝶实业,False,True
09:40:41,603075,热威股份,True,False
09:40:41,603076,乐惠国际,False,False
09:40:44,603077,和邦生物,False,False
09:40:46,603080,新疆火炬,False,True
09:40:47,603081,大丰实业,False,True
09:40:51,603082,北自科技,False,False
09:40:52,603083,剑桥科技,True,False
09:40:54,603085,天成自控,False,False
09:40:55,603086,先达股份,False,False
09:40:57,603087,甘李药业,False,False
09:41:00,603088,宁波精达,False,False
09:41:02,603090,宏盛股份,True,True
09:41:04,603091,众鑫股份,False,False
09:41:05,603092,德力佳,False,False
09:41:07,603093,南华期货,False,True
09:41:11,603095,越剑智能,False,False
09:41:12,603096,新经典,False,True
09:41:13,603097,江苏华辰,False,False
09:41:15,603098,森特股份,False,True
09:41:16,603099,长白山,False,False
09:41:20,603100,川仪股份,False,True
09:41:21,603101,汇嘉时代,False,False
09:41:23,603103,横店影视,False,True
09:41:25,603105,芯能科技,False,True
09:41:26,603106,恒银科技,False,True
09:41:30,603107,上海汽配,False,False
09:41:32,603108,润达医疗,False,True
09:41:33,603109,神驰机电,False,True
09:41:35,603111,康尼机电,False,True
09:41:36,603112,华翔股份,False,False
09:41:40,603113,金能科技,False,True
09:41:43,603116,红蜻蜓,False,False
09:41:44,603115,海星股份,True,False
09:41:45,603117,万林物流,False,True
09:41:45,603118,共进股份,False,False
09:41:50,603119,浙江荣泰,True,False
09:41:53,603120,肯特催化,False,False
09:41:54,603122,合富中国,False,False
09:41:55,603123,翠微股份,False,True
09:41:55,603121,华培动力,False,True
09:42:00,603124,江南新材,True,False
09:42:03,603125,常青科技,False,False
09:42:05,603127,昭衍新药,False,False
09:42:07,603128,华贸物流,False,True
09:42:13,603130,云中马,False,False
09:42:14,603131,上海沪工,False,True
09:42:18,603135,中重科技,True,False
09:42:23,603137,恒尚节能,False,False
09:42:23,603138,海量数据,False,True
09:42:24,603139,康惠股份,False,False
09:42:29,603151,邦基科技,False,False
09:42:32,603155,新亚强,False,False
09:42:33,603158,腾龙股份,False,False
09:42:34,603159,上海亚虹,False,True
09:42:41,603161,科华控股,False,False
09:42:42,603163,圣晖集成,False,False
09:42:43,603165,荣晟环保,False,False
09:42:44,603166,福达股份,False,False
09:42:51,603169,兰石重装,False,True
09:42:52,603170,宝立食品,False,False
09:42:53,603171,税友股份,False,False
09:42:53,603172,万丰股份,False,True
09:43:02,603177,德创环保,False,False
09:43:03,603178,圣龙股份,False,False
09:43:03,603176,汇通集团,False,False
09:43:08,603181,皇马科技,False,False
09:43:12,603182,嘉华股份,False,False
09:43:13,603185,弘元绿能,False,True
09:43:14,603183,建研院,False,False
09:43:18,603188,亚邦股份,False,True
09:43:23,603190,亚通精工,False,False
09:43:23,603191,望变电气,False,False
09:43:24,603192,汇得科技,False,True
09:43:25,603193,润本股份,False,False
09:43:28,603194,中力股份,False,False
09:43:33,603195,公牛集团,False,False
09:43:34,603196,璞源材料,True,False
09:43:35,603197,保隆科技,False,True
09:43:36,603198,迎驾贡酒,False,False
09:43:39,603199,九华旅游,False,True
09:43:43,603200,上海洗霸,False,True
09:43:45,603201,常润股份,False,False
09:43:45,603202,天有为,False,False
09:43:46,603203,快克智能,False,False
09:43:49,603205,健尔康,False,False
09:43:53,603206,嘉环科技,False,False
09:43:55,603207,小方制药,False,False
09:43:55,603208,江山欧派,False,False
09:43:56,603209,兴通股份,False,False
09:44:00,603210,泰鸿万立,False,False
09:44:03,603212,赛伍技术,False,False
09:44:05,603213,镇洋发展,False,False
09:44:05,603214,爱婴室,False,False
09:44:06,603215,比依股份,False,True
09:44:10,603216,梦天家居,False,False
09:44:12,603217,元利科技,False,False
09:44:15,603218,日月股份,False,True
09:44:16,603219,富佳股份,False,False
09:44:17,603220,中贝通信,False,True
09:44:21,603221,爱丽家居,False,False
09:44:22,603222,济民健康,False,True
09:44:25,603223,恒通股份,False,False
09:44:26,603225,新凤鸣,False,False
09:44:26,603226,菲林格尔,False,False
09:44:31,603227,雪峰科技,False,False
09:44:32,603228,景旺电子,False,False
09:44:35,603229,奥翔药业,False,True
09:44:36,603230,内蒙新华,False,False
09:44:36,603231,索宝蛋白,False,False
09:44:41,603232,格尔软件,False,True
09:44:42,603233,大参林,False,False
09:44:45,603235,天新药业,False,False
09:44:46,603236,移远通信,False,True
09:44:47,603237,五芳斋,False,False
09:44:52,603238,诺邦股份,False,True
09:44:52,603239,浙江仙通,False,True
09:44:56,603248,锡华科技,False,False
09:44:56,603255,鼎际得,False,False
09:44:57,603257,中国瑞林,False,False
09:45:02,603258,电魂网络,False,True
09:45:02,603259,药明康德,False,False
09:45:06,603260,合盛硅业,True,True
09:45:07,603261,立航科技,False,False
09:45:08,603262,技源集团,True,False
09:45:12,603266,天龙股份,True,False
09:45:12,603267,鸿远电子,False,False
09:45:16,603268,松发股份,False,False
09:45:17,603269,海鸥股份,True,False
09:45:22,603271,永杰新材,True,False
09:45:22,603273,天元智能,False,False
09:45:27,603275,众辰科技,False,False
09:45:28,603276,恒兴新材,False,False
09:45:32,603279,景津装备,False,True
09:45:33,603278,大业股份,False,True
09:45:36,603280,南方路机,False,True
09:45:38,603281,江瀚新材,True,False
09:45:38,603282,亚光股份,False,False
09:45:43,603283,赛腾股份,False,False
09:45:44,603284,林平发展,False,False
09:45:47,603285,键邦股份,False,False
09:45:48,603288,海天味业,False,False
09:45:48,603286,日盈电子,True,True
09:45:53,603289,泰瑞机器,False,False
09:45:54,603291,联合水务,False,False
09:45:57,603293,埃泰克,False,False
09:45:58,603296,华勤技术,False,False
09:45:58,603297,永新光学,True,False
09:46:03,603298,杭叉集团,False,False
09:46:04,603299,苏盐井神,False,True
09:46:07,603300,海南华铁,False,True
09:46:08,603303,得邦照明,True,False
09:46:08,603301,振德医疗,False,False
09:46:13,603305,旭升集团,False,True
09:46:14,603306,华懋科技,True,False
09:46:17,603307,扬州金泉,False,False
09:46:18,603309,维力医疗,False,True
09:46:18,603310,巍华新材,True,False
09:46:22,603311,金海高科,False,False
09:46:24,603312,西典新能,False,False
09:46:27,603313,梦百合,False,False
09:46:28,603315,福鞍股份,True,False
09:46:28,603316,诚邦股份,True,False
09:46:32,603317,天味食品,False,False
09:46:33,603320,迪贝电气,True,False
09:46:37,603321,梅轮电梯,False,True
09:46:37,603322,超讯科技,False,True
09:46:37,603323,苏农银行,False,True
09:46:42,603324,盛剑科技,True,False
09:46:43,603325,博隆技术,False,False
09:46:47,603326,我乐家居,False,True
09:46:47,603328,依顿电子,True,False
09:46:47,603327,福蓉科技,False,False
09:46:52,603329,上海雅仕,False,False
09:46:53,603331,百达精工,False,True
09:46:56,603332,苏州龙杰,False,True
09:46:57,603333,福华尚纬,False,False
09:46:58,603334,丰倍生物,False,False
09:47:03,603335,迪生力,False,False
09:47:04,603336,宏辉果蔬,False,False
09:47:08,603338,浙江鼎力,False,True
09:47:08,603337,杰克科技,False,False
09:47:10,603339,四方科技,False,False
09:47:13,603341,龙旗科技,False,False
09:47:15,603344,星德胜,False,False
09:47:18,603345,安井食品,False,False
09:47:19,603348,文灿股份,False,True
09:47:20,603350,安乃达,True,False
09:47:23,603351,威尔药业,False,False
09:47:26,603352,至信股份,False,False
09:47:31,603353,和顺石油,True,False
09:47:31,603355,莱克电气,False,False
09:47:31,603356,华菱精工,False,False
09:47:35,603357,设计总院,False,True
09:47:36,603358,华达科技,False,False
09:47:41,603360,百傲化学,True,True
09:47:41,603365,水星家纺,False,False
09:47:41,603363,傲农生物,False,True
09:47:46,603367,辰欣药业,False,False
09:47:47,603368,柳药集团,False,True
09:47:52,603373,安邦护卫,False,False
09:47:53,603369,今世缘,False,False
09:47:56,603375,盛景微,False,False
09:47:57,603376,大明电子,False,False
09:48:03,603379,三美股份,False,False
09:48:05,603380,易德龙,False,False
09:48:05,603381,永臻股份,False,False
09:48:09,603382,海阳科技,False,False
09:48:10,603385,惠达卫浴,False,False
09:48:14,603386,骏亚科技,False,False
09:48:15,603387,基蛋生物,False,False
09:48:16,603390,通达电气,False,False
09:48:19,603391,力聚热能,False,False
09:48:20,603392,万泰生物,False,True
09:48:24,603393,新天然气,False,False
09:48:26,603395,红四方,False,False
09:48:27,603396,金辰股份,False,True
09:48:29,603399,永杉锂业,False,False
09:48:32,603400,华之杰,False,False
09:48:35,603402,陕西旅游,False,False
09:48:36,603408,建霖家居,False,False
09:48:37,603409,汇通控股,True,False
09:48:40,603416,信捷电气,True,True
09:48:42,603418,友升股份,False,False
09:48:46,603421,鼎信通讯,False,True
09:48:47,603444,吉比特,False,True
09:48:47,603439,三力制药,True,False
09:48:50,603456,九洲药业,False,False
09:48:52,603458,勘设股份,True,False
09:48:56,603459,红板科技,False,False
09:48:57,603468,津富士达,False,False
09:48:57,603466,风语筑,False,False
09:48:59,603477,巨星农牧,False,False
09:49:02,603486,科沃斯,False,True
09:49:09,603488,展鹏科技,False,False
09:49:10,603496,恒为科技,False,False
09:49:12,603489,八方股份,False,False
09:49:12,603499,翔港科技,True,True
09:49:16,603500,祥和实业,True,False
09:49:20,603501,豪威集团,True,True
09:49:21,603505,金石资源,True,False
09:49:22,603507,振江股份,False,False
09:49:22,603508,思维列控,False,False
09:49:26,603511,爱慕股份,False,True
09:49:31,603515,欧普照明,False,True
09:49:31,603516,淳中科技,True,True
09:49:34,603518,锦泓集团,False,False
09:49:34,603519,立霸股份,False,False
09:49:36,603520,司太立,True,False
09:49:40,603527,众源新材,False,False
09:49:41,603528,多伦科技,False,True
09:49:43,603529,爱玛科技,False,True
09:49:44,603533,掌阅科技,False,False
09:49:47,603535,嘉诚国际,False,True
09:49:51,603536,惠发食品,False,False
09:49:53,603538,美诺华,False,False
09:49:54,603551,奥普科技,False,False
09:49:58,603559,中通国脉,False,False
09:50:01,603565,中谷物流,False,False
09:50:05,603566,普莱柯,False,True
09:50:07,603567,珍宝岛,False,True
09:50:10,603568,伟明环保,False,True
09:50:13,603577,汇金通,False,False
09:50:17,603578,三星新材,False,False
09:50:20,603583,捷昌驱动,False,True
09:50:23,603586,金麒麟,False,True
09:50:27,603588,高能环境,True,False
09:50:33,603598,引力传媒,False,False
09:50:33,603589,口子窖,False,True
09:50:35,603600,永艺股份,False,False
09:50:38,603601,再升科技,True,False
09:50:43,603605,珀莱雅,False,False
09:50:45,603609,禾丰股份,False,False
09:50:46,603607,京华激光,False,True
09:50:52,603610,麒盛科技,False,False
09:50:53,603612,索通发展,False,True
09:50:55,603615,茶花股份,False,True
09:50:58,603616,韩建河山,False,False
09:51:03,603619,中曼石油,False,False
09:51:04,603626,科森科技,True,False
09:51:10,603630,拉芳家化,False,True
09:51:13,603636,南威软件,False,True
09:51:14,603637,镇海股份,True,False
09:51:20,603638,艾迪精密,True,False
09:51:23,603648,畅联股份,False,True
09:51:23,603655,朗博科技,False,False
09:51:24,603656,泰禾智能,False,True
09:51:32,603658,安图生物,False,True
09:51:33,603661,恒林股份,False,False
09:51:35,603659,璞泰来,False,False
09:51:43,603668,天马科技,False,True
09:51:44,603666,亿嘉和,False,False
09:51:48,603669,灵康药业,False,False
09:51:51,603679,华体科技,False,False
09:51:53,603680,今创集团,False,True
09:51:57,603681,永冠新材,True,False
09:52:00,603683,晶华新材,True,False
09:52:01,603685,晨丰科技,False,False
09:52:03,603686,福龙马,False,True
09:52:08,603688,石英股份,True,False
09:52:11,603690,至纯科技,True,True
09:52:13,603696,安记食品,False,False
09:52:14,603689,皖天然气,False,True
09:52:20,603698,航天工程,True,False
09:52:22,603697,有友食品,False,True
09:52:23,603700,宁水集团,False,False
09:52:25,603701,德宏股份,False,False
09:52:31,603706,东方环宇,False,False
09:52:32,603707,健友股份,False,False
09:52:33,603708,家家悦,False,False
09:52:35,603711,香飘飘,False,False
09:52:41,603713,密尔克卫,False,False
09:52:43,603716,塞力医疗,False,True
09:52:44,603717,天域生物,False,False
09:52:45,603721,中广天择,False,False
09:52:52,603722,阿科力,False,False
09:52:52,603725,天安新材,False,False
09:52:55,603726,朗迪集团,False,False
09:52:56,603727,博迈科,False,False
09:53:02,603737,三棵树,False,True
09:53:05,603738,泰晶科技,True,False
09:53:05,603739,蔚蓝生物,False,True
09:53:06,603755,日辰股份,False,True
09:53:12,603759,海天股份,False,True
09:53:16,603767,中马传动,False,True
09:53:16,603768,常青股份,False,False
09:53:16,603776,永安行,False,False
09:53:20,603777,来伊份,False,False
09:53:23,603778,国晟科技,False,True
09:53:26,603786,科博达,False,True
09:53:27,603779,威龙股份,False,False
09:53:27,603787,新日股份,False,True
09:53:31,603788,宁波高发,False,False
09:53:34,603790,雅运股份,False,False
09:53:36,603797,联泰环保,False,True
09:53:38,603798,康普顿,False,False
09:53:39,603799,华友钴业,False,True
09:53:43,603800,洪田股份,False,False
09:53:47,603803,瑞斯康达,False,False
09:53:48,603806,福斯特,False,False
09:53:49,603808,歌力思,False,False
09:53:53,603809,豪能股份,False,True
09:53:56,603810,丰山集团,False,True
09:53:58,603815,交建股份,False,False
09:53:59,603816,顾家家居,False,False
09:54:02,603817,海峡环保,False,True
09:54:03,603818,曲美家居,False,False
09:54:07,603819,神力股份,False,False
09:54:08,603823,百合花,False,False
09:54:09,603826,坤彩科技,False,False
09:54:12,603829,洛凯股份,False,True
09:54:13,603833,欧派家居,False,True
09:54:17,603836,海程邦达,False,False
09:54:18,603839,安正时尚,False,True
09:54:20,603855,华荣股份,False,False
09:54:23,603856,东宏股份,True,False
09:54:23,603858,步长制药,False,False
09:54:28,603859,能科科技,False,False
09:54:29,603860,中公高科,False,False
09:54:29,603861,白云电器,False,True
09:54:32,603863,松炀资源,False,True
09:54:33,603866,桃李面包,False,True
09:54:38,603867,新化股份,False,False
09:54:39,603868,飞科电器,False,False
09:54:39,603871,嘉友国际,False,False
09:54:42,603877,太平鸟,False,True
09:54:42,603878,武进不锈,False,True
09:54:48,603879,永悦科技,False,False
09:54:49,603881,数据港,False,False
09:54:50,603882,金域医学,False,False
09:54:52,603885,吉祥航空,False,False
09:54:52,603883,老百姓,False,True
09:54:58,603886,元祖股份,False,False
09:54:59,603887,城地香江,False,True
09:55:00,603888,新华网,False,True
09:55:02,603893,瑞芯微,False,False
09:55:03,603889,新澳股份,False,False
09:55:08,603895,天永智能,False,False
09:55:09,603896,寿仙谷,False,False
09:55:10,603897,长城科技,False,False
09:55:12,603899,晨光股份,False,False
09:55:13,603900,莱绅通灵,False,True
09:55:19,603901,永创智能,False,True
09:55:20,603903,中持股份,False,True
09:55:21,603906,龙蟠科技,False,False
09:55:23,603908,牧高笛,False,True
09:55:24,603909,建发合诚,False,True
09:55:29,603912,佳力图,False,False
09:55:30,603915,国茂股份,False,True
09:55:31,603916,苏博特,False,False
09:55:34,603917,合力科技,False,True
09:55:34,603918,金桥信息,False,True
09:55:40,603919,金徽酒,False,False
09:55:41,603920,世运电路,True,True
09:55:41,603926,铁流股份,False,True
09:55:43,603927,中科软,False,True
09:55:44,603928,兴业股份,True,False
09:55:50,603929,亚翔集成,False,False
09:55:50,603931,格林达,True,False
09:55:51,603933,睿能科技,False,False
09:55:54,603936,博敏电子,True,False
09:55:54,603937,丽岛新材,True,False
09:56:00,603938,三孚股份,False,False
09:56:01,603939,益丰药房,False,False
09:56:01,603948,建业股份,False,False
09:56:04,603949,雪龙集团,False,False
09:56:05,603950,长源东谷,True,False
09:56:10,603955,大千生态,False,False
09:56:11,603956,威派格,False,False
09:56:11,603958,哈森股份,False,False
09:56:14,603960,克来机电,False,False
09:56:15,603966,法兰泰克,False,False
09:56:20,603967,中创物流,False,False
09:56:21,603968,醋化股份,False,True
09:56:21,603969,银龙股份,False,True
09:56:24,603970,中农立华,False,True
09:56:25,603976,正川股份,False,False
09:56:30,603977,国泰集团,False,False
09:56:31,603978,深圳新星,True,False
09:56:31,603979,金诚信,False,False
09:56:34,603980,吉华集团,False,False
09:56:35,603982,泉峰汽车,False,True
09:56:40,603983,丸美生物,False,False
09:56:41,603985,恒润股份,True,False
09:56:42,603986,兆易创新,False,False
09:56:44,603987,康德莱,False,True
09:56:45,603988,中电电机,False,True
09:56:50,603989,艾华集团,False,False
09:56:52,603990,麦迪科技,False,False
09:56:52,603991,领先股份,False,False
09:56:56,603993,洛阳钼业,False,True
09:56:56,603992,松霖科技,True,True
09:57:00,603997,继峰股份,False,False
09:57:02,603998,方盛制药,False,True
09:57:03,603999,读者传媒,False,True
09:57:06,605001,威奥股份,False,True
09:57:06,605003,众望布艺,False,True
09:57:10,605005,合兴股份,False,True
09:57:12,605006,山东玻纤,True,False
09:57:13,605007,五洲特纸,False,False
09:57:16,605009,豪悦护理,False,True
09:57:16,605008,长鸿高科,False,True
09:57:20,605011,杭州热电,False,False
09:57:21,605016,百龙创园,True,False
09:57:23,605018,长华集团,False,False
09:57:26,605028,世茂能源,False,True
09:57:26,605020,永和股份,True,False
09:57:37,605033,美邦股份,False,False
09:57:38,605050,福然德,False,False
09:57:43,605055,迎丰股份,False,False
09:57:46,605056,咸亨国际,False,False
09:57:48,605058,澳弘电子,False,True
09:57:53,605060,联德股份,False,False
09:57:54,605066,天正电气,False,False
09:57:55,605068,明新旭腾,False,False
09:57:58,605077,华康股份,False,False
09:57:59,605069,正和生态,True,False
09:58:04,605086,龙高股份,False,True
09:58:05,605088,冠盛股份,False,True
09:58:07,605089,味知香,False,False
09:58:08,605090,九丰能源,False,True
09:58:09,605098,行动教育,False,False
09:58:14,605099,共创草坪,False,False
09:58:15,605100,华丰股份,False,False
09:58:17,605108,同庆楼,False,False
09:58:18,605111,新洁能,True,False
09:58:21,605116,奥锐特,False,True
09:58:24,605117,德业股份,True,False
09:58:25,605118,力鼎光电,False,True
09:58:27,605122,四方新材,False,False
09:58:28,605128,上海沿浦,False,True
09:58:31,605133,嵘泰股份,False,False
09:58:34,605136,丽人丽妆,False,True
09:58:36,605138,盛泰集团,False,False
09:58:37,605151,西上海,False,False
09:58:38,605155,西大门,False,True
09:58:41,605158,华达新材,False,False
09:58:45,605162,新中港,False,False
09:58:46,605166,聚合顺,False,False
09:58:47,605167,利柏特,False,False
09:58:48,605168,三人行,True,False
09:58:51,605169,洪通燃气,False,True
09:58:55,605177,东亚药业,False,False
09:58:56,605178,时空科技,True,False
09:58:57,605179,一鸣食品,False,False
09:58:58,605180,华生科技,False,True
09:59:01,605183,确成股份,False,True
09:59:05,605186,健麾信息,True,False
09:59:07,605188,国光连锁,False,True
09:59:07,605189,富春染织,False,False
09:59:08,605196,华通线缆,False,True
09:59:11,605208,永茂泰,True,False
09:59:15,605218,伟时电子,True,True
09:59:17,605222,起帆电缆,False,True
09:59:18,605228,神通科技,False,True
09:59:18,605258,协和电子,True,False
09:59:21,605259,绿田机械,False,True
09:59:25,605266,健之佳,False,False
09:59:27,605277,新亚电子,False,False
09:59:28,605268,王力安防,False,True
09:59:31,605287,德才股份,False,False
09:59:35,605288,凯迪股份,True,True
